engagement_id,user_id,module_id,topic_category,quiz_score,completion_flag,time_spent_seconds,attempts,difficulty_level,session_timestamp,language_used
ENG_000285,USR_00056,LIT_002,loans,63,True,328,1,4,2025-07-11T00:00:00,mr
ENG_000286,USR_00056,LIT_003,savings,71,True,431,1,2,2025-07-11T00:00:00,mr
ENG_000287,USR_00056,LIT_005,budgeting,69,True,404,1,3,2025-07-26T00:00:00,en
ENG_000288,USR_00057,LIT_004,upi_safety,100,True,581,1,2,2025-07-14T00:00:00,en
ENG_000289,USR_00057,LIT_003,savings,57,False,594,2,2,2025-07-06T00:00:00,te
ENG_000290,USR_00057,LIT_006,interest_rates,80,True,830,1,4,2025-07-28T00:00:00,en
ENG_000291,USR_00057,LIT_005,budgeting,54,True,854,2,3,2025-07-25T00:00:00,en
ENG_000292,USR_00057,LIT_001,credit,62,True,466,1,3,2025-08-01T00:00:00,te
ENG_000293,USR_00057,LIT_002,loans,83,True,688,1,4,2025-08-01T00:00:00,te
ENG_000294,USR_00058,LIT_006,interest_rates,69,True,1205,2,4,2025-07-09T00:00:00,kn
ENG_000295,USR_00058,LIT_001,credit,68,True,766,1,3,2025-07-19T00:00:00,kn
ENG_000296,USR_00058,LIT_004,upi_safety,65,True,563,3,2,2025-08-02T00:00:00,kn
ENG_000297,USR_00058,LIT_005,budgeting,82,True,920,1,3,2025-08-14T00:00:00,kn
ENG_000298,USR_00058,LIT_002,loans,73,True,936,1,4,2025-08-05T00:00:00,kn
ENG_000299,USR_00058,LIT_003,savings,85,True,447,1,2,2025-08-01T00:00:00,en
ENG_000300,USR_00059,LIT_002,loans,82,False,791,1,4,2025-07-14T00:00:00,kn
ENG_000301,USR_00059,LIT_001,credit,84,True,871,1,3,2025-07-23T00:00:00,kn
ENG_000302,USR_00059,LIT_005,budgeting,78,True,352,1,3,2025-07-19T00:00:00,kn
ENG_000303,USR_00059,LIT_004,upi_safety,60,True,816,1,2,2025-07-20T00:00:00,kn
ENG_000304,USR_00059,LIT_003,savings,83,True,722,1,2,2025-08-13T00:00:00,en
ENG_000305,USR_00059,LIT_006,interest_rates,79,True,549,1,4,2025-07-30T00:00:00,kn
ENG_000306,USR_00060,LIT_003,savings,65,True,530,3,2,2025-07-12T00:00:00,ta
ENG_000307,USR_00060,LIT_004,upi_safety,97,True,951,1,2,2025-07-10T00:00:00,en
ENG_000308,USR_00060,LIT_005,budgeting,65,True,753,3,3,2025-07-23T00:00:00,en
ENG_000309,USR_00060,LIT_006,interest_rates,53,True,550,1,4,2025-07-26T00:00:00,en
ENG_000310,USR_00060,LIT_002,loans,63,True,638,3,4,2025-08-17T00:00:00,ta
ENG_000311,USR_00061,LIT_001,credit,68,True,527,2,3,2025-07-01T00:00:00,kn
ENG_000312,USR_00061,LIT_003,savings,75,True,407,1,2,2025-07-13T00:00:00,en
ENG_000313,USR_00061,LIT_005,budgeting,70,True,584,3,3,2025-08-01T00:00:00,kn
ENG_000314,USR_00061,LIT_004,upi_safety,100,False,717,1,2,2025-08-03T00:00:00,kn
ENG_000315,USR_00062,LIT_005,budgeting,80,True,416,1,3,2025-07-12T00:00:00,hi
ENG_000316,USR_00062,LIT_006,interest_rates,65,True,683,3,4,2025-07-14T00:00:00,en
ENG_000317,USR_00062,LIT_003,savings,95,True,816,1,2,2025-08-05T00:00:00,hi
ENG_000318,USR_00062,LIT_004,upi_safety,84,True,420,1,2,2025-08-07T00:00:00,hi
ENG_000319,USR_00062,LIT_001,credit,100,True,262,1,3,2025-08-18T00:00:00,hi
ENG_000320,USR_00063,LIT_004,upi_safety,97,True,640,1,2,2025-07-09T00:00:00,kn
ENG_000321,USR_00063,LIT_002,loans,98,True,460,1,4,2025-07-08T00:00:00,en
ENG_000322,USR_00063,LIT_001,credit,59,True,362,3,3,2025-07-21T00:00:00,kn
ENG_000323,USR_00063,LIT_005,budgeting,73,True,718,1,3,2025-08-07T00:00:00,kn
ENG_000324,USR_00064,LIT_003,savings,77,False,727,1,2,2025-07-01T00:00:00,en
ENG_000325,USR_00064,LIT_001,credit,75,True,570,1,3,2025-07-25T00:00:00,kn
ENG_000326,USR_00064,LIT_005,budgeting,74,True,432,1,3,2025-07-19T00:00:00,kn
ENG_000327,USR_00065,LIT_006,interest_rates,44,True,937,2,4,2025-07-05T00:00:00,mr
ENG_000328,USR_00065,LIT_001,credit,90,False,547,1,3,2025-07-16T00:00:00,en
ENG_000329,USR_00065,LIT_002,loans,61,True,585,1,4,2025-07-21T00:00:00,mr
ENG_000330,USR_00065,LIT_003,savings,81,True,567,1,2,2025-07-19T00:00:00,en
ENG_000331,USR_00065,LIT_004,upi_safety,67,True,566,3,2,2025-07-26T00:00:00,en
ENG_000332,USR_00066,LIT_002,loans,78,True,619,1,4,2025-07-03T00:00:00,ta
ENG_000333,USR_00066,LIT_006,interest_rates,55,True,686,3,4,2025-07-15T00:00:00,en
ENG_000334,USR_00066,LIT_001,credit,61,True,663,2,3,2025-07-21T00:00:00,ta
ENG_000335,USR_00066,LIT_003,savings,77,True,722,1,2,2025-07-22T00:00:00,en
ENG_000336,USR_00066,LIT_005,budgeting,68,False,753,3,3,2025-08-22T00:00:00,ta
ENG_000337,USR_00067,LIT_001,credit,79,True,497,1,3,2025-07-09T00:00:00,en
ENG_000338,USR_00067,LIT_003,savings,73,True,759,1,2,2025-07-11T00:00:00,mr
ENG_000339,USR_00067,LIT_002,loans,74,True,487,1,4,2025-07-20T00:00:00,mr
ENG_000340,USR_00067,LIT_006,interest_rates,60,True,500,3,4,2025-07-16T00:00:00,en
ENG_000341,USR_00067,LIT_004,upi_safety,78,True,594,1,2,2025-08-01T00:00:00,mr
ENG_000342,USR_00067,LIT_005,budgeting,33,True,120,2,3,2025-07-29T00:00:00,mr
ENG_000343,USR_00068,LIT_006,interest_rates,76,True,481,1,4,2025-07-09T00:00:00,hi
ENG_000344,USR_00068,LIT_004,upi_safety,72,True,581,1,2,2025-07-20T00:00:00,en
ENG_000345,USR_00068,LIT_002,loans,76,True,882,1,4,2025-07-27T00:00:00,hi
ENG_000346,USR_00068,LIT_003,savings,88,True,120,1,2,2025-08-11T00:00:00,en
ENG_000347,USR_00069,LIT_004,upi_safety,78,True,465,1,2,2025-07-11T00:00:00,en
ENG_000348,USR_00069,LIT_005,budgeting,100,True,692,1,3,2025-07-23T00:00:00,mr
ENG_000349,USR_00069,LIT_002,loans,53,True,580,3,4,2025-07-19T00:00:00,mr
ENG_000350,USR_00069,LIT_001,credit,70,False,405,3,3,2025-08-12T00:00:00,mr
ENG_000351,USR_00069,LIT_003,savings,83,True,1037,1,2,2025-08-16T00:00:00,en
ENG_000352,USR_00070,LIT_003,savings,65,True,915,3,2,2025-07-12T00:00:00,en
ENG_000353,USR_00070,LIT_005,budgeting,61,True,513,1,3,2025-07-08T00:00:00,mr
ENG_000354,USR_00070,LIT_002,loans,84,True,369,1,4,2025-07-24T00:00:00,mr
ENG_000355,USR_00071,LIT_002,loans,66,False,344,2,4,2025-07-06T00:00:00,ta
ENG_000356,USR_00071,LIT_005,budgeting,66,True,585,1,3,2025-07-13T00:00:00,ta
ENG_000357,USR_00071,LIT_004,upi_safety,87,True,674,1,2,2025-07-15T00:00:00,en
ENG_000358,USR_00071,LIT_006,interest_rates,77,True,696,1,4,2025-07-18T00:00:00,ta
ENG_000359,USR_00071,LIT_003,savings,62,True,701,2,2,2025-08-13T00:00:00,ta
ENG_000360,USR_00071,LIT_001,credit,71,True,751,1,3,2025-08-23T00:00:00,en
ENG_000361,USR_00072,LIT_005,budgeting,85,True,913,1,3,2025-07-05T00:00:00,mr
ENG_000362,USR_00072,LIT_003,savings,60,False,481,1,2,2025-07-20T00:00:00,mr
ENG_000363,USR_00072,LIT_002,loans,75,True,319,1,4,2025-07-11T00:00:00,mr
ENG_000364,USR_00072,LIT_001,credit,66,True,438,1,3,2025-07-28T00:00:00,mr
ENG_000365,USR_00072,LIT_006,interest_rates,60,True,463,2,4,2025-08-10T00:00:00,mr
ENG_000366,USR_00072,LIT_004,upi_safety,70,True,387,1,2,2025-08-25T00:00:00,en
ENG_000367,USR_00073,LIT_003,savings,73,True,584,1,2,2025-07-11T00:00:00,ta
ENG_000368,USR_00073,LIT_004,upi_safety,85,True,643,1,2,2025-07-23T00:00:00,ta
ENG_000369,USR_00073,LIT_005,budgeting,99,True,712,1,3,2025-07-12T00:00:00,ta
ENG_000370,USR_00073,LIT_001,credit,58,True,564,3,3,2025-08-06T00:00:00,en
ENG_000371,USR_00073,LIT_006,interest_rates,58,True,1076,2,4,2025-08-25T00:00:00,ta
ENG_000372,USR_00073,LIT_002,loans,79,True,520,1,4,2025-08-26T00:00:00,en
ENG_000373,USR_00074,LIT_001,credit,83,True,564,1,3,2025-07-14T00:00:00,en
ENG_000374,USR_00074,LIT_004,upi_safety,78,True,627,1,2,2025-07-07T00:00:00,ta
ENG_000375,USR_00074,LIT_006,interest_rates,55,False,356,3,4,2025-07-30T00:00:00,en
ENG_000376,USR_00074,LIT_005,budgeting,85,True,700,1,3,2025-07-26T00:00:00,ta
ENG_000377,USR_00075,LIT_004,upi_safety,62,True,313,2,2,2025-07-02T00:00:00,ta
ENG_000378,USR_00075,LIT_002,loans,59,True,780,3,4,2025-07-19T00:00:00,ta
ENG_000379,USR_00075,LIT_001,credit,70,True,413,1,3,2025-07-11T00:00:00,ta
ENG_000380,USR_00075,LIT_006,interest_rates,57,True,821,2,4,2025-07-28T00:00:00,en
ENG_000381,USR_00075,LIT_005,budgeting,62,True,200,3,3,2025-08-14T00:00:00,ta
ENG_000382,USR_00075,LIT_003,savings,86,True,465,1,2,2025-08-02T00:00:00,ta
ENG_000383,USR_00076,LIT_005,budgeting,70,True,357,3,3,2025-07-09T00:00:00,ta
ENG_000384,USR_00076,LIT_003,savings,70,True,604,3,2,2025-07-09T00:00:00,ta
ENG_000385,USR_00076,LIT_004,upi_safety,37,True,833,1,2,2025-07-18T00:00:00,en
ENG_000386,USR_00076,LIT_006,interest_rates,84,True,177,1,4,2025-08-04T00:00:00,ta
ENG_000387,USR_00076,LIT_002,loans,87,True,612,1,4,2025-08-20T00:00:00,ta
ENG_000388,USR_00077,LIT_004,upi_safety,91,True,521,1,2,2025-07-07T00:00:00,kn
ENG_000389,USR_00077,LIT_001,credit,100,True,510,1,3,2025-07-19T00:00:00,kn
ENG_000390,USR_00077,LIT_003,savings,76,True,514,1,2,2025-07-13T00:00:00,en
ENG_000391,USR_00077,LIT_006,interest_rates,68,True,718,3,4,2025-08-02T00:00:00,en
ENG_000392,USR_00078,LIT_001,credit,65,True,574,2,3,2025-07-01T00:00:00,en
ENG_000393,USR_00078,LIT_003,savings,70,True,603,1,2,2025-07-15T00:00:00,en
ENG_000394,USR_00078,LIT_002,loans,67,True,588,1,4,2025-07-18T00:00:00,hi
ENG_000395,USR_00078,LIT_005,budgeting,100,True,662,1,3,2025-07-25T00:00:00,en
ENG_000396,USR_00078,LIT_004,upi_safety,76,True,682,1,2,2025-07-28T00:00:00,hi
ENG_000397,USR_00078,LIT_006,interest_rates,71,True,334,1,4,2025-08-03T00:00:00,en
ENG_000398,USR_00079,LIT_004,upi_safety,67,True,591,1,2,2025-07-06T00:00:00,ta
ENG_000399,USR_00079,LIT_003,savings,61,True,769,1,2,2025-07-10T00:00:00,ta
ENG_000400,USR_00079,LIT_006,interest_rates,74,True,624,1,4,2025-08-04T00:00:00,ta
ENG_000401,USR_00079,LIT_005,budgeting,35,True,901,3,3,2025-07-28T00:00:00,en
ENG_000402,USR_00079,LIT_002,loans,76,True,933,1,4,2025-07-29T00:00:00,ta
ENG_000403,USR_00079,LIT_001,credit,85,True,578,1,3,2025-08-09T00:00:00,en
ENG_000404,USR_00080,LIT_002,loans,65,True,683,1,4,2025-07-03T00:00:00,ta
ENG_000405,USR_00080,LIT_006,interest_rates,88,True,508,1,4,2025-07-21T00:00:00,ta
ENG_000406,USR_00080,LIT_003,savings,63,True,165,1,2,2025-07-21T00:00:00,en
ENG_000407,USR_00080,LIT_004,upi_safety,88,False,309,1,2,2025-08-03T00:00:00,en
ENG_000408,USR_00080,LIT_001,credit,61,True,376,3,3,2025-07-27T00:00:00,ta
ENG_000409,USR_00081,LIT_006,interest_rates,58,True,228,3,4,2025-07-11T00:00:00,kn
ENG_000410,USR_00081,LIT_004,upi_safety,77,False,642,1,2,2025-07-08T00:00:00,kn
ENG_000411,USR_00081,LIT_005,budgeting,83,True,385,1,3,2025-07-30T00:00:00,en
ENG_000412,USR_00081,LIT_001,credit,77,True,952,1,3,2025-08-09T00:00:00,kn
ENG_000413,USR_00081,LIT_003,savings,56,True,695,3,2,2025-08-18T00:00:00,kn
ENG_000414,USR_00082,LIT_006,interest_rates,40,True,699,2,4,2025-07-16T00:00:00,ta
ENG_000415,USR_00082,LIT_002,loans,95,True,353,1,4,2025-07-11T00:00:00,ta
ENG_000416,USR_00082,LIT_001,credit,81,True,754,1,3,2025-07-21T00:00:00,ta
ENG_000417,USR_00082,LIT_003,savings,94,True,531,1,2,2025-07-24T00:00:00,ta
ENG_000418,USR_00082,LIT_005,budgeting,65,True,667,1,3,2025-08-24T00:00:00,ta
ENG_000419,USR_00083,LIT_006,interest_rates,68,True,530,3,4,2025-07-08T00:00:00,en
ENG_000420,USR_00083,LIT_004,upi_safety,100,True,579,1,2,2025-07-14T00:00:00,en
ENG_000421,USR_00083,LIT_003,savings,87,True,872,1,2,2025-07-19T00:00:00,hi
ENG_000422,USR_00084,LIT_003,savings,56,True,746,2,2,2025-07-11T00:00:00,ta
ENG_000423,USR_00084,LIT_004,upi_safety,50,False,433,2,2,2025-07-10T00:00:00,ta
ENG_000424,USR_00084,LIT_005,budgeting,100,False,584,1,3,2025-07-24T00:00:00,ta
ENG_000425,USR_00085,LIT_001,credit,46,True,539,3,3,2025-07-15T00:00:00,hi
ENG_000426,USR_00085,LIT_004,upi_safety,91,True,579,1,2,2025-07-17T00:00:00,en
ENG_000427,USR_00085,LIT_002,loans,86,True,590,1,4,2025-07-13T00:00:00,en
ENG_000428,USR_00085,LIT_006,interest_rates,88,False,703,1,4,2025-08-11T00:00:00,hi
ENG_000429,USR_00086,LIT_002,loans,51,True,233,3,4,2025-07-13T00:00:00,kn
ENG_000430,USR_00086,LIT_003,savings,92,True,494,1,2,2025-07-26T00:00:00,kn
ENG_000431,USR_00086,LIT_006,interest_rates,76,True,886,1,4,2025-07-16T00:00:00,en
ENG_000432,USR_00086,LIT_004,upi_safety,79,True,402,1,2,2025-07-27T00:00:00,kn
ENG_000433,USR_00086,LIT_005,budgeting,65,True,619,3,3,2025-08-24T00:00:00,kn
ENG_000434,USR_00087,LIT_006,interest_rates,43,True,607,3,4,2025-07-13T00:00:00,hi
ENG_000435,USR_00087,LIT_003,savings,61,True,435,2,2,2025-07-25T00:00:00,hi
ENG_000436,USR_00087,LIT_001,credit,100,True,478,1,3,2025-07-16T00:00:00,hi
ENG_000437,USR_00087,LIT_004,upi_safety,74,True,361,1,2,2025-07-28T00:00:00,en
ENG_000438,USR_00087,LIT_005,budgeting,60,False,711,3,3,2025-08-11T00:00:00,hi
ENG_000439,USR_00088,LIT_004,upi_safety,92,True,475,1,2,2025-07-15T00:00:00,ta
ENG_000440,USR_00088,LIT_006,interest_rates,66,True,515,3,4,2025-07-08T00:00:00,ta
ENG_000441,USR_00088,LIT_002,loans,91,True,1094,1,4,2025-07-18T00:00:00,en
ENG_000442,USR_00088,LIT_001,credit,63,False,486,1,3,2025-07-20T00:00:00,en
ENG_000443,USR_00089,LIT_002,loans,64,True,632,3,4,2025-07-03T00:00:00,hi
ENG_000444,USR_00089,LIT_001,credit,60,True,688,1,3,2025-07-07T00:00:00,en
ENG_000445,USR_00089,LIT_004,upi_safety,76,True,482,1,2,2025-07-15T00:00:00,hi
ENG_000446,USR_00089,LIT_003,savings,97,True,460,1,2,2025-07-18T00:00:00,en
ENG_000447,USR_00089,LIT_005,budgeting,85,True,445,1,3,2025-08-16T00:00:00,hi
ENG_000448,USR_00090,LIT_001,credit,76,True,615,1,3,2025-07-01T00:00:00,en
ENG_000449,USR_00090,LIT_006,interest_rates,76,True,288,1,4,2025-07-07T00:00:00,ta
ENG_000450,USR_00090,LIT_004,upi_safety,73,True,702,1,2,2025-07-29T00:00:00,en
ENG_000451,USR_00090,LIT_005,budgeting,56,True,535,1,3,2025-07-31T00:00:00,ta
ENG_000452,USR_00090,LIT_002,loans,31,True,498,3,4,2025-08-14T00:00:00,ta
ENG_000453,USR_00091,LIT_005,budgeting,78,True,473,1,3,2025-07-06T00:00:00,te
ENG_000454,USR_00091,LIT_004,upi_safety,93,True,384,1,2,2025-07-16T00:00:00,te
ENG_000455,USR_00091,LIT_006,interest_rates,74,True,573,1,4,2025-08-04T00:00:00,te
ENG_000456,USR_00091,LIT_002,loans,87,True,581,1,4,2025-08-13T00:00:00,te
ENG_000457,USR_00091,LIT_001,credit,62,False,240,2,3,2025-08-23T00:00:00,te
ENG_000458,USR_00092,LIT_002,loans,53,True,598,3,4,2025-07-02T00:00:00,en
ENG_000459,USR_00092,LIT_005,budgeting,60,True,580,2,3,2025-07-06T00:00:00,en
ENG_000460,USR_00092,LIT_001,credit,62,False,410,2,3,2025-07-29T00:00:00,en
ENG_000461,USR_00092,LIT_003,savings,66,True,515,3,2,2025-08-05T00:00:00,kn
ENG_000462,USR_00092,LIT_006,interest_rates,71,False,838,1,4,2025-08-14T00:00:00,en
ENG_000463,USR_00092,LIT_004,upi_safety,94,True,478,1,2,2025-08-12T00:00:00,en
ENG_000464,USR_00093,LIT_001,credit,81,True,692,1,3,2025-07-01T00:00:00,en
ENG_000465,USR_00093,LIT_005,budgeting,73,True,404,1,3,2025-07-15T00:00:00,hi
ENG_000466,USR_00093,LIT_006,interest_rates,72,True,276,1,4,2025-07-24T00:00:00,hi
ENG_000467,USR_00093,LIT_002,loans,33,True,420,3,4,2025-08-05T00:00:00,hi
ENG_000468,USR_00093,LIT_004,upi_safety,73,False,540,1,2,2025-08-20T00:00:00,hi
ENG_000469,USR_00094,LIT_002,loans,85,True,720,1,4,2025-07-16T00:00:00,en
ENG_000470,USR_00094,LIT_003,savings,71,True,622,1,2,2025-07-14T00:00:00,kn
ENG_000471,USR_00094,LIT_004,upi_safety,74,True,885,1,2,2025-07-15T00:00:00,kn
ENG_000472,USR_00094,LIT_005,budgeting,58,True,429,2,3,2025-07-16T00:00:00,kn
ENG_000473,USR_00094,LIT_006,interest_rates,75,True,462,1,4,2025-08-11T00:00:00,kn
ENG_000474,USR_00095,LIT_001,credit,58,True,779,1,3,2025-07-05T00:00:00,kn
ENG_000475,USR_00095,LIT_002,loans,71,True,723,1,4,2025-07-22T00:00:00,kn
ENG_000476,USR_00095,LIT_006,interest_rates,53,True,573,2,4,2025-07-22T00:00:00,kn
ENG_000477,USR_00096,LIT_005,budgeting,100,True,462,1,3,2025-07-06T00:00:00,mr
ENG_000478,USR_00096,LIT_006,interest_rates,79,True,258,1,4,2025-07-19T00:00:00,mr
ENG_000479,USR_00096,LIT_002,loans,83,False,381,1,4,2025-07-31T00:00:00,mr
ENG_000480,USR_00096,LIT_004,upi_safety,79,True,373,1,2,2025-07-16T00:00:00,en
ENG_000481,USR_00097,LIT_002,loans,100,True,625,1,4,2025-07-15T00:00:00,te
ENG_000482,USR_00097,LIT_005,budgeting,34,True,639,1,3,2025-07-09T00:00:00,te
ENG_000483,USR_00097,LIT_004,upi_safety,67,True,590,2,2,2025-07-21T00:00:00,te
ENG_000484,USR_00097,LIT_006,interest_rates,57,True,325,3,4,2025-07-30T00:00:00,te
ENG_000485,USR_00097,LIT_003,savings,63,True,851,3,2,2025-07-30T00:00:00,en
ENG_000486,USR_00098,LIT_006,interest_rates,68,True,120,3,4,2025-07-12T00:00:00,en
ENG_000487,USR_00098,LIT_005,budgeting,69,True,589,2,3,2025-07-21T00:00:00,mr
ENG_000488,USR_00098,LIT_002,loans,42,True,784,2,4,2025-07-27T00:00:00,mr
ENG_000489,USR_00098,LIT_001,credit,80,False,628,1,3,2025-08-07T00:00:00,en
ENG_000490,USR_00098,LIT_004,upi_safety,69,True,493,3,2,2025-08-01T00:00:00,mr
ENG_000491,USR_00099,LIT_004,upi_safety,81,False,675,1,2,2025-07-02T00:00:00,hi
ENG_000492,USR_00099,LIT_005,budgeting,81,True,788,1,3,2025-07-08T00:00:00,hi
ENG_000493,USR_00099,LIT_006,interest_rates,64,True,813,1,4,2025-07-27T00:00:00,hi
ENG_000494,USR_00099,LIT_001,credit,76,True,783,1,3,2025-07-24T00:00:00,hi
ENG_000495,USR_00100,LIT_001,credit,86,True,321,1,3,2025-07-12T00:00:00,en
ENG_000496,USR_00100,LIT_006,interest_rates,59,True,768,3,4,2025-07-06T00:00:00,te
ENG_000497,USR_00100,LIT_002,loans,78,True,621,1,4,2025-07-30T00:00:00,te
ENG_000498,USR_00100,LIT_005,budgeting,56,False,635,3,3,2025-08-03T00:00:00,te
ENG_000499,USR_00100,LIT_004,upi_safety,51,True,433,1,2,2025-08-05T00:00:00,te
ENG_000500,USR_00100,LIT_003,savings,68,True,630,3,2,2025-09-04T00:00:00,te
ENG_000501,USR_00101,LIT_006,interest_rates,60,True,384,2,4,2025-07-09T00:00:00,kn
ENG_000502,USR_00101,LIT_001,credit,62,False,703,1,3,2025-07-09T00:00:00,kn
ENG_000503,USR_00101,LIT_005,budgeting,83,True,381,1,3,2025-07-20T00:00:00,kn
ENG_000504,USR_00101,LIT_002,loans,56,True,631,3,4,2025-07-18T00:00:00,kn
ENG_000505,USR_00101,LIT_003,savings,84,True,474,1,2,2025-08-22T00:00:00,kn
ENG_000506,USR_00102,LIT_006,interest_rates,59,True,627,3,4,2025-07-11T00:00:00,te
ENG_000507,USR_00102,LIT_002,loans,77,True,761,1,4,2025-07-10T00:00:00,en
ENG_000508,USR_00102,LIT_003,savings,51,True,251,3,2,2025-07-30T00:00:00,te
ENG_000509,USR_00102,LIT_001,credit,73,True,530,1,3,2025-08-05T00:00:00,te
ENG_000510,USR_00102,LIT_005,budgeting,91,True,545,1,3,2025-08-23T00:00:00,te
ENG_000511,USR_00102,LIT_004,upi_safety,72,True,723,1,2,2025-07-29T00:00:00,te
ENG_000512,USR_00103,LIT_006,interest_rates,89,True,671,1,4,2025-07-07T00:00:00,ta
ENG_000513,USR_00103,LIT_001,credit,94,False,882,1,3,2025-07-26T00:00:00,ta
ENG_000514,USR_00103,LIT_004,upi_safety,100,True,483,1,2,2025-07-13T00:00:00,ta
ENG_000515,USR_00103,LIT_003,savings,65,True,250,2,2,2025-08-03T00:00:00,en
ENG_000516,USR_00103,LIT_002,loans,70,True,845,2,4,2025-08-18T00:00:00,en
ENG_000517,USR_00104,LIT_004,upi_safety,62,False,887,3,2,2025-07-05T00:00:00,te
ENG_000518,USR_00104,LIT_002,loans,72,True,874,1,4,2025-07-26T00:00:00,te
ENG_000519,USR_00104,LIT_003,savings,63,True,672,3,2,2025-08-04T00:00:00,en
ENG_000520,USR_00105,LIT_002,loans,66,True,621,2,4,2025-07-02T00:00:00,kn
ENG_000521,USR_00105,LIT_006,interest_rates,67,True,589,2,4,2025-07-21T00:00:00,kn
ENG_000522,USR_00105,LIT_001,credit,58,True,841,2,3,2025-07-23T00:00:00,kn
ENG_000523,USR_00105,LIT_005,budgeting,98,True,788,1,3,2025-07-20T00:00:00,kn
ENG_000524,USR_00106,LIT_002,loans,72,True,830,1,4,2025-07-13T00:00:00,hi
ENG_000525,USR_00106,LIT_005,budgeting,100,True,444,1,3,2025-07-21T00:00:00,hi
ENG_000526,USR_00106,LIT_006,interest_rates,82,True,404,1,4,2025-07-30T00:00:00,hi
ENG_000527,USR_00106,LIT_003,savings,73,True,558,1,2,2025-08-08T00:00:00,en
ENG_000528,USR_00106,LIT_004,upi_safety,90,True,425,1,2,2025-08-12T00:00:00,hi
ENG_000529,USR_00107,LIT_004,upi_safety,71,True,853,1,2,2025-07-13T00:00:00,te
ENG_000530,USR_00107,LIT_006,interest_rates,67,True,665,1,4,2025-07-10T00:00:00,en
ENG_000531,USR_00107,LIT_005,budgeting,92,True,170,1,3,2025-08-05T00:00:00,te
ENG_000532,USR_00108,LIT_005,budgeting,59,True,585,3,3,2025-07-07T00:00:00,hi
ENG_000533,USR_00108,LIT_001,credit,50,False,460,2,3,2025-07-23T00:00:00,en
ENG_000534,USR_00108,LIT_003,savings,59,True,243,1,2,2025-07-17T00:00:00,en
ENG_000535,USR_00108,LIT_004,upi_safety,71,True,978,1,2,2025-07-19T00:00:00,hi
ENG_000536,USR_00108,LIT_006,interest_rates,56,True,527,3,4,2025-08-19T00:00:00,hi
ENG_000537,USR_00108,LIT_002,loans,90,True,574,1,4,2025-08-23T00:00:00,hi
ENG_000538,USR_00109,LIT_006,interest_rates,80,True,606,1,4,2025-07-06T00:00:00,te
ENG_000539,USR_00109,LIT_001,credit,68,True,390,2,3,2025-07-20T00:00:00,te
ENG_000540,USR_00109,LIT_004,upi_safety,76,False,842,1,2,2025-07-21T00:00:00,te
ENG_000541,USR_00109,LIT_002,loans,66,True,629,1,4,2025-08-02T00:00:00,en
ENG_000542,USR_00109,LIT_003,savings,60,True,502,2,2,2025-08-05T00:00:00,te
ENG_000543,USR_00109,LIT_005,budgeting,47,True,679,3,3,2025-08-23T00:00:00,te
ENG_000544,USR_00110,LIT_006,interest_rates,73,True,468,1,4,2025-07-07T00:00:00,ta
ENG_000545,USR_00110,LIT_002,loans,89,True,288,1,4,2025-07-13T00:00:00,en
ENG_000546,USR_00110,LIT_004,upi_safety,63,True,695,2,2,2025-07-30T00:00:00,ta
ENG_000547,USR_00110,LIT_003,savings,64,True,710,3,2,2025-07-18T00:00:00,ta
ENG_000548,USR_00110,LIT_001,credit,73,False,618,1,3,2025-07-24T00:00:00,ta
ENG_000549,USR_00111,LIT_004,upi_safety,99,True,197,1,2,2025-07-09T00:00:00,ta
ENG_000550,USR_00111,LIT_006,interest_rates,85,True,843,1,4,2025-07-14T00:00:00,ta
ENG_000551,USR_00111,LIT_002,loans,53,True,713,2,4,2025-07-14T00:00:00,ta
ENG_000552,USR_00111,LIT_001,credit,69,True,823,2,3,2025-07-24T00:00:00,ta
ENG_000553,USR_00112,LIT_006,interest_rates,100,True,713,1,4,2025-07-09T00:00:00,en
ENG_000554,USR_00112,LIT_001,credit,67,False,749,1,3,2025-07-16T00:00:00,kn
ENG_000555,USR_00112,LIT_005,budgeting,81,True,610,1,3,2025-07-16T00:00:00,en
ENG_000556,USR_00112,LIT_004,upi_safety,68,False,512,1,2,2025-07-16T00:00:00,kn
ENG_000557,USR_00113,LIT_005,budgeting,71,True,714,1,3,2025-07-06T00:00:00,mr
ENG_000558,USR_00113,LIT_006,interest_rates,72,False,576,1,4,2025-07-16T00:00:00,mr
ENG_000559,USR_00113,LIT_002,loans,69,True,562,2,4,2025-08-02T00:00:00,en
ENG_000560,USR_00113,LIT_003,savings,75,True,914,1,2,2025-08-07T00:00:00,mr
ENG_000561,USR_00113,LIT_001,credit,61,False,881,2,3,2025-07-26T00:00:00,en
ENG_000562,USR_00114,LIT_002,loans,77,True,680,1,4,2025-07-04T00:00:00,te
ENG_000563,USR_00114,LIT_003,savings,80,True,382,1,2,2025-07-19T00:00:00,te
ENG_000564,USR_00114,LIT_004,upi_safety,61,True,537,2,2,2025-08-04T00:00:00,te
ENG_000565,USR_00114,LIT_001,credit,55,True,616,1,3,2025-07-18T00:00:00,te
ENG_000566,USR_00115,LIT_002,loans,82,True,490,1,4,2025-07-02T00:00:00,en
ENG_000567,USR_00115,LIT_001,credit,89,True,710,1,3,2025-07-22T00:00:00,te
ENG_000568,USR_00115,LIT_003,savings,73,True,542,1,2,2025-07-18T00:00:00,te
