bill_id,user_id,bill_type,bill_amount,due_date,payment_date,payment_mode,days_before_after_due,is_on_time,month,year
BILL_0000267,USR_00005,broadband,1148.9,2025-03-20,2025-03-20,upi,0.0,True,3,2025
BILL_0000268,USR_00005,broadband,1218.42,2025-04-16,2025-04-15,auto_debit,-1.0,True,4,2025
BILL_0000269,USR_00005,broadband,1341.23,2025-05-09,2025-05-09,auto_debit,0.0,True,5,2025
BILL_0000270,USR_00005,broadband,1247.07,2025-06-14,2025-06-09,upi,-5.0,True,6,2025
BILL_0000271,USR_00005,broadband,1243.53,2025-07-05,2025-07-26,upi,21.0,False,7,2025
BILL_0000272,USR_00005,broadband,1204.2,2025-08-20,2025-08-20,auto_debit,0.0,True,8,2025
BILL_0000273,USR_00005,broadband,1389.34,2025-09-22,2025-09-22,upi,0.0,True,9,2025
BILL_0000274,USR_00005,broadband,1080.99,2025-10-16,2025-10-11,upi,-5.0,True,10,2025
BILL_0000275,USR_00005,broadband,1245.28,2025-11-14,2025-12-05,upi,21.0,False,11,2025
BILL_0000276,USR_00005,broadband,1125.27,2025-12-07,2025-12-04,upi,-3.0,True,12,2025
BILL_0000277,USR_00005,mobile_recharge,529.92,2025-01-14,2025-01-09,upi,-5.0,True,1,2025
BILL_0000278,USR_00005,mobile_recharge,488.42,2025-02-11,2025-02-08,cash,-3.0,True,2,2025
BILL_0000279,USR_00005,mobile_recharge,536.33,2025-03-21,2025-03-18,upi,-3.0,True,3,2025
BILL_0000280,USR_00005,mobile_recharge,517.1,2025-04-10,2025-04-09,cash,-1.0,True,4,2025
BILL_0000281,USR_00005,mobile_recharge,583.01,2025-05-09,2025-05-07,upi,-2.0,True,5,2025
BILL_0000282,USR_00005,mobile_recharge,480.35,2025-06-23,2025-06-20,upi,-3.0,True,6,2025
BILL_0000283,USR_00005,mobile_recharge,461.7,2025-07-21,2025-07-16,auto_debit,-5.0,True,7,2025
BILL_0000284,USR_00005,mobile_recharge,531.93,2025-08-05,2025-08-05,cash,0.0,True,8,2025
BILL_0000285,USR_00005,mobile_recharge,496.93,2025-09-05,2025-09-13,auto_debit,8.0,False,9,2025
BILL_0000286,USR_00005,mobile_recharge,562.51,2025-10-19,2025-10-16,auto_debit,-3.0,True,10,2025
BILL_0000287,USR_00005,mobile_recharge,447.86,2025-11-25,2025-11-21,upi,-4.0,True,11,2025
BILL_0000288,USR_00005,mobile_recharge,565.13,2025-12-21,2025-12-21,upi,0.0,True,12,2025
BILL_0000289,USR_00005,dth,237.31,2025-01-23,2025-01-18,upi,-5.0,True,1,2025
BILL_0000290,USR_00005,dth,310.03,2025-02-20,2025-02-18,cash,-2.0,True,2,2025
BILL_0000291,USR_00005,dth,283.87,2025-03-08,2025-03-04,auto_debit,-4.0,True,3,2025
BILL_0000292,USR_00005,dth,255.91,2025-04-24,2025-04-20,upi,-4.0,True,4,2025
BILL_0000293,USR_00005,dth,231.48,2025-05-25,2025-05-21,upi,-4.0,True,5,2025
BILL_0000294,USR_00005,dth,217.89,2025-06-08,2025-06-04,upi,-4.0,True,6,2025
BILL_0000295,USR_00005,dth,287.25,2025-07-10,2025-07-06,cash,-4.0,True,7,2025
BILL_0000296,USR_00005,dth,273.46,2025-08-07,2025-08-06,auto_debit,-1.0,True,8,2025
BILL_0000297,USR_00005,dth,279.07,2025-09-24,2025-09-20,cash,-4.0,True,9,2025
BILL_0000298,USR_00005,dth,211.28,2025-10-19,2025-10-18,upi,-1.0,True,10,2025
BILL_0000299,USR_00005,dth,279.52,2025-11-08,2025-11-05,cash,-3.0,True,11,2025
BILL_0000300,USR_00005,dth,214.77,2025-12-12,2025-12-12,upi,0.0,True,12,2025
BILL_0000301,USR_00006,electricity,6804.61,2025-01-25,2025-02-02,auto_debit,8.0,False,1,2025
BILL_0000302,USR_00006,electricity,6376.08,2025-02-20,2025-02-19,upi,-1.0,True,2,2025
BILL_0000303,USR_00006,electricity,6573.77,2025-03-17,2025-03-13,auto_debit,-4.0,True,3,2025
BILL_0000304,USR_00006,electricity,5767.35,2025-04-11,2025-04-08,auto_debit,-3.0,True,4,2025
BILL_0000305,USR_00006,electricity,6883.24,2025-05-08,2025-05-07,upi,-1.0,True,5,2025
BILL_0000306,USR_00006,electricity,7090.38,2025-06-08,2025-06-03,upi,-5.0,True,6,2025
BILL_0000307,USR_00006,electricity,6608.12,2025-07-19,2025-07-17,cash,-2.0,True,7,2025
BILL_0000308,USR_00006,electricity,7313.89,2025-08-14,2025-08-11,upi,-3.0,True,8,2025
BILL_0000309,USR_00006,electricity,5453.97,2025-09-08,2025-09-05,upi,-3.0,True,9,2025
BILL_0000310,USR_00006,electricity,7090.71,2025-10-07,2025-10-07,cash,0.0,True,10,2025
BILL_0000311,USR_00006,electricity,7564.95,2025-11-19,2025-11-16,upi,-3.0,True,11,2025
BILL_0000312,USR_00006,electricity,6967.93,2025-12-16,2026-01-03,cash,18.0,False,12,2025
BILL_0000313,USR_00006,rent,47385.8,2025-01-21,2025-02-03,upi,13.0,False,1,2025
BILL_0000314,USR_00006,rent,39066.58,2025-02-18,2025-02-16,upi,-2.0,True,2,2025
BILL_0000315,USR_00006,rent,39173.54,2025-03-08,2025-03-05,cash,-3.0,True,3,2025
BILL_0000316,USR_00006,rent,39090.95,2025-04-10,2025-04-10,auto_debit,0.0,True,4,2025
BILL_0000317,USR_00006,rent,52688.49,2025-05-19,2025-05-17,upi,-2.0,True,5,2025
BILL_0000318,USR_00006,rent,41614.66,2025-06-25,2025-07-04,upi,9.0,False,6,2025
BILL_0000319,USR_00006,rent,43261.35,2025-07-06,2025-07-31,cash,25.0,False,7,2025
BILL_0000320,USR_00006,rent,43362.23,2025-08-22,2025-08-17,upi,-5.0,True,8,2025
BILL_0000321,USR_00006,rent,47835.45,2025-09-05,2025-08-31,upi,-5.0,True,9,2025
BILL_0000322,USR_00006,rent,44039.81,2025-10-17,2025-10-29,upi,12.0,False,10,2025
BILL_0000323,USR_00006,rent,46037.69,2025-11-17,2025-12-07,upi,20.0,False,11,2025
BILL_0000324,USR_00006,rent,45900.34,2025-12-10,2025-12-15,upi,5.0,False,12,2025
BILL_0000325,USR_00006,broadband,2065.63,2025-01-08,2025-02-06,upi,29.0,False,1,2025
BILL_0000326,USR_00006,broadband,2150.15,2025-02-15,2025-03-12,auto_debit,25.0,False,2,2025
BILL_0000327,USR_00006,broadband,1973.82,2025-03-19,2025-03-17,upi,-2.0,True,3,2025
BILL_0000328,USR_00006,broadband,2253.85,2025-04-20,2025-04-20,upi,0.0,True,4,2025
BILL_0000329,USR_00006,broadband,1957.36,2025-05-07,2025-05-03,cash,-4.0,True,5,2025
BILL_0000330,USR_00006,broadband,1459.26,2025-06-10,2025-06-08,upi,-2.0,True,6,2025
BILL_0000331,USR_00006,broadband,2198.13,2025-07-16,2025-07-26,cash,10.0,False,7,2025
BILL_0000332,USR_00006,broadband,1691.64,2025-08-17,2025-08-12,upi,-5.0,True,8,2025
BILL_0000333,USR_00006,broadband,2400.76,2025-09-22,2025-09-19,upi,-3.0,True,9,2025
BILL_0000334,USR_00006,broadband,2425.59,2025-10-22,2025-10-17,upi,-5.0,True,10,2025
BILL_0000335,USR_00006,broadband,1764.73,2025-11-12,2025-11-17,upi,5.0,False,11,2025
BILL_0000336,USR_00006,broadband,1798.64,2025-12-05,2025-12-05,upi,0.0,True,12,2025
BILL_0000337,USR_00006,mobile_recharge,648.72,2025-01-21,2025-01-17,upi,-4.0,True,1,2025
BILL_0000338,USR_00006,mobile_recharge,576.17,2025-02-05,2025-02-01,auto_debit,-4.0,True,2,2025
BILL_0000339,USR_00006,mobile_recharge,557.79,2025-03-23,2025-03-22,cash,-1.0,True,3,2025
BILL_0000340,USR_00006,mobile_recharge,694.37,2025-04-17,2025-05-16,upi,29.0,False,4,2025
BILL_0000341,USR_00006,mobile_recharge,536.01,2025-05-25,2025-05-24,upi,-1.0,True,5,2025
BILL_0000342,USR_00006,mobile_recharge,613.64,2025-06-07,2025-06-03,cash,-4.0,True,6,2025
BILL_0000343,USR_00006,mobile_recharge,604.52,2025-07-10,2025-07-05,auto_debit,-5.0,True,7,2025
BILL_0000344,USR_00006,mobile_recharge,551.65,2025-08-09,2025-08-04,upi,-5.0,True,8,2025
BILL_0000345,USR_00006,mobile_recharge,562.43,2025-09-08,2025-09-03,upi,-5.0,True,9,2025
BILL_0000346,USR_00006,mobile_recharge,455.0,2025-10-13,2025-10-12,upi,-1.0,True,10,2025
BILL_0000347,USR_00006,mobile_recharge,556.07,2025-11-12,2025-11-10,upi,-2.0,True,11,2025
BILL_0000348,USR_00006,mobile_recharge,556.46,2025-12-06,2025-12-17,cash,11.0,False,12,2025
BILL_0000349,USR_00006,dth,703.47,2025-01-15,2025-01-15,cash,0.0,True,1,2025
BILL_0000350,USR_00006,dth,629.93,2025-02-20,2025-02-18,upi,-2.0,True,2,2025
BILL_0000351,USR_00006,dth,679.02,2025-03-05,2025-03-24,upi,19.0,False,3,2025
BILL_0000352,USR_00006,dth,695.31,2025-04-05,2025-04-30,cash,25.0,False,4,2025
BILL_0000353,USR_00006,dth,692.73,2025-05-06,,none,,False,5,2025
BILL_0000354,USR_00006,dth,819.52,2025-06-19,2025-06-16,auto_debit,-3.0,True,6,2025
BILL_0000355,USR_00006,dth,730.5,2025-07-07,2025-07-30,upi,23.0,False,7,2025
BILL_0000356,USR_00006,dth,611.69,2025-08-18,2025-08-16,upi,-2.0,True,8,2025
BILL_0000357,USR_00006,dth,567.28,2025-09-25,2025-09-25,upi,0.0,True,9,2025
BILL_0000358,USR_00006,dth,725.6,2025-10-11,2025-10-26,upi,15.0,False,10,2025
BILL_0000359,USR_00006,dth,739.52,2025-11-09,2025-11-06,auto_debit,-3.0,True,11,2025
BILL_0000360,USR_00006,dth,843.98,2025-12-22,2026-01-01,upi,10.0,False,12,2025
BILL_0000361,USR_00007,electricity,4017.32,2025-01-10,2025-01-09,auto_debit,-1.0,True,1,2025
BILL_0000362,USR_00007,electricity,3748.57,2025-02-25,2025-03-18,cash,21.0,False,2,2025
BILL_0000363,USR_00007,electricity,3626.94,2025-03-20,2025-03-20,upi,0.0,True,3,2025
BILL_0000364,USR_00007,electricity,3792.24,2025-04-24,2025-04-21,cash,-3.0,True,4,2025
BILL_0000365,USR_00007,electricity,4042.91,2025-05-25,2025-05-22,cash,-3.0,True,5,2025
BILL_0000366,USR_00007,electricity,3500.91,2025-06-13,2025-06-20,cash,7.0,False,6,2025
BILL_0000367,USR_00007,electricity,3641.46,2025-07-22,2025-07-28,upi,6.0,False,7,2025
BILL_0000368,USR_00007,electricity,2871.56,2025-08-07,2025-08-19,cash,12.0,False,8,2025
BILL_0000369,USR_00007,electricity,2888.07,2025-09-10,2025-09-10,auto_debit,0.0,True,9,2025
BILL_0000370,USR_00007,electricity,3835.11,2025-10-07,2025-10-06,upi,-1.0,True,10,2025
BILL_0000371,USR_00007,electricity,3420.93,2025-11-08,2025-11-08,upi,0.0,True,11,2025
BILL_0000372,USR_00007,electricity,3742.73,2025-12-08,2025-12-22,upi,14.0,False,12,2025
BILL_0000373,USR_00007,rent,56499.38,2025-01-14,2025-01-20,cash,6.0,False,1,2025
BILL_0000374,USR_00007,rent,52913.26,2025-02-16,2025-02-14,auto_debit,-2.0,True,2,2025
BILL_0000375,USR_00007,rent,45224.84,2025-03-19,2025-03-14,cash,-5.0,True,3,2025
BILL_0000376,USR_00007,rent,36777.17,2025-04-15,2025-04-15,cash,0.0,True,4,2025
BILL_0000377,USR_00007,rent,50927.77,2025-05-06,2025-05-05,upi,-1.0,True,5,2025
BILL_0000378,USR_00007,rent,46728.53,2025-06-16,2025-06-14,upi,-2.0,True,6,2025
BILL_0000379,USR_00007,rent,47833.66,2025-07-24,2025-08-08,upi,15.0,False,7,2025
BILL_0000380,USR_00007,rent,41957.26,2025-08-06,2025-08-29,upi,23.0,False,8,2025
BILL_0000381,USR_00007,rent,58568.19,2025-09-15,2025-10-09,upi,24.0,False,9,2025
BILL_0000382,USR_00007,rent,46212.83,2025-10-21,2025-10-16,upi,-5.0,True,10,2025
BILL_0000383,USR_00007,rent,39433.44,2025-11-25,2025-11-22,upi,-3.0,True,11,2025
BILL_0000384,USR_00007,rent,42639.36,2025-12-06,2025-12-06,auto_debit,0.0,True,12,2025
BILL_0000385,USR_00007,broadband,1465.44,2025-01-09,2025-01-11,upi,2.0,False,1,2025
BILL_0000386,USR_00007,broadband,1436.39,2025-02-16,2025-03-04,auto_debit,16.0,False,2,2025
BILL_0000387,USR_00007,broadband,1311.53,2025-03-10,2025-03-08,auto_debit,-2.0,True,3,2025
BILL_0000388,USR_00007,broadband,1424.61,2025-04-12,2025-05-01,upi,19.0,False,4,2025
BILL_0000389,USR_00007,broadband,1370.01,2025-05-09,2025-05-12,auto_debit,3.0,False,5,2025
BILL_0000390,USR_00007,broadband,1522.4,2025-06-14,2025-06-10,upi,-4.0,True,6,2025
BILL_0000391,USR_00007,broadband,1491.61,2025-07-23,,none,,False,7,2025
BILL_0000392,USR_00007,broadband,1665.13,2025-08-19,2025-08-19,upi,0.0,True,8,2025
BILL_0000393,USR_00007,broadband,1330.88,2025-09-09,2025-09-06,upi,-3.0,True,9,2025
BILL_0000394,USR_00007,broadband,1144.44,2025-10-07,2025-10-03,upi,-4.0,True,10,2025
BILL_0000395,USR_00007,broadband,1318.8,2025-11-12,2025-11-09,cash,-3.0,True,11,2025
BILL_0000396,USR_00007,broadband,1848.93,2025-12-22,2025-12-18,auto_debit,-4.0,True,12,2025
BILL_0000397,USR_00007,mobile_recharge,500.19,2025-01-22,2025-01-21,auto_debit,-1.0,True,1,2025
BILL_0000398,USR_00007,mobile_recharge,513.0,2025-02-14,2025-02-12,upi,-2.0,True,2,2025
BILL_0000399,USR_00007,mobile_recharge,423.64,2025-03-23,2025-03-20,auto_debit,-3.0,True,3,2025
BILL_0000400,USR_00007,mobile_recharge,457.84,2025-04-13,,none,,False,4,2025
BILL_0000401,USR_00007,mobile_recharge,380.09,2025-05-24,2025-05-23,cash,-1.0,True,5,2025
BILL_0000402,USR_00007,mobile_recharge,388.86,2025-06-14,2025-06-14,upi,0.0,True,6,2025
BILL_0000403,USR_00007,mobile_recharge,419.62,2025-07-22,2025-08-09,cash,18.0,False,7,2025
BILL_0000404,USR_00007,mobile_recharge,490.6,2025-08-25,2025-08-26,upi,1.0,False,8,2025
BILL_0000405,USR_00007,mobile_recharge,497.84,2025-09-22,2025-09-26,upi,4.0,False,9,2025
BILL_0000406,USR_00007,mobile_recharge,443.38,2025-10-23,2025-10-30,upi,7.0,False,10,2025
BILL_0000407,USR_00007,mobile_recharge,456.66,2025-11-14,2025-11-10,cash,-4.0,True,11,2025
BILL_0000408,USR_00007,mobile_recharge,445.25,2025-12-19,2025-12-18,upi,-1.0,True,12,2025
BILL_0000409,USR_00007,dth,947.82,2025-01-08,,none,,False,1,2025
BILL_0000410,USR_00007,dth,930.51,2025-02-12,2025-02-11,upi,-1.0,True,2,2025
BILL_0000411,USR_00007,dth,1045.35,2025-03-25,2025-03-25,auto_debit,0.0,True,3,2025
BILL_0000412,USR_00007,dth,889.02,2025-04-12,2025-04-11,auto_debit,-1.0,True,4,2025
BILL_0000413,USR_00007,dth,1212.59,2025-05-20,2025-06-01,cash,12.0,False,5,2025
BILL_0000414,USR_00007,dth,948.37,2025-06-14,2025-06-11,upi,-3.0,True,6,2025
BILL_0000415,USR_00007,dth,813.82,2025-07-16,2025-07-12,auto_debit,-4.0,True,7,2025
BILL_0000416,USR_00007,dth,949.27,2025-08-25,2025-09-08,upi,14.0,False,8,2025
BILL_0000417,USR_00007,dth,1098.85,2025-09-07,2025-09-04,auto_debit,-3.0,True,9,2025
BILL_0000418,USR_00007,dth,857.98,2025-10-16,2025-10-12,upi,-4.0,True,10,2025
BILL_0000419,USR_00007,dth,1019.72,2025-11-14,2025-12-01,upi,17.0,False,11,2025
BILL_0000420,USR_00007,dth,1098.69,2025-12-11,2025-12-15,auto_debit,4.0,False,12,2025
BILL_0000421,USR_00008,electricity,6814.85,2025-01-14,2025-01-14,upi,0.0,True,1,2025
BILL_0000422,USR_00008,electricity,6990.15,2025-02-18,2025-03-01,upi,11.0,False,2,2025
BILL_0000423,USR_00008,electricity,6830.97,2025-03-17,2025-04-09,cash,23.0,False,3,2025
BILL_0000424,USR_00008,electricity,6278.89,2025-04-23,2025-04-23,upi,0.0,True,4,2025
BILL_0000425,USR_00008,electricity,5662.97,2025-05-08,2025-05-05,upi,-3.0,True,5,2025
BILL_0000426,USR_00008,electricity,6900.2,2025-06-15,2025-06-15,auto_debit,0.0,True,6,2025
BILL_0000427,USR_00008,electricity,6635.22,2025-07-24,2025-07-25,upi,1.0,False,7,2025
BILL_0000428,USR_00008,electricity,6582.83,2025-08-09,2025-09-04,auto_debit,26.0,False,8,2025
BILL_0000429,USR_00008,electricity,7328.92,2025-09-06,2025-09-10,upi,4.0,False,9,2025
BILL_0000430,USR_00008,electricity,5806.16,2025-10-08,2025-10-16,cash,8.0,False,10,2025
BILL_0000431,USR_00008,electricity,6160.66,2025-11-08,2025-11-15,upi,7.0,False,11,2025
BILL_0000432,USR_00008,electricity,6615.4,2025-12-08,2025-12-08,auto_debit,0.0,True,12,2025
BILL_0000433,USR_00008,rent,50342.71,2025-01-23,2025-01-20,upi,-3.0,True,1,2025
BILL_0000434,USR_00008,rent,50084.8,2025-02-21,2025-03-18,upi,25.0,False,2,2025
BILL_0000435,USR_00008,rent,47242.09,2025-03-16,2025-03-11,upi,-5.0,True,3,2025
BILL_0000436,USR_00008,rent,47284.92,2025-04-21,2025-05-21,cash,30.0,False,4,2025
BILL_0000437,USR_00008,rent,46551.43,2025-05-14,2025-05-14,upi,0.0,True,5,2025
BILL_0000438,USR_00008,rent,42454.22,2025-06-17,2025-06-25,upi,8.0,False,6,2025
BILL_0000439,USR_00008,rent,45489.63,2025-07-08,2025-07-28,upi,20.0,False,7,2025
BILL_0000440,USR_00008,rent,35722.86,2025-08-24,2025-08-21,upi,-3.0,True,8,2025
BILL_0000441,USR_00008,rent,37013.96,2025-09-16,2025-09-11,auto_debit,-5.0,True,9,2025
BILL_0000442,USR_00008,rent,55308.65,2025-10-06,2025-10-03,upi,-3.0,True,10,2025
BILL_0000443,USR_00008,rent,45043.43,2025-11-08,2025-11-08,auto_debit,0.0,True,11,2025
BILL_0000444,USR_00008,rent,51154.08,2025-12-25,2025-12-24,upi,-1.0,True,12,2025
BILL_0000445,USR_00008,broadband,992.65,2025-01-11,2025-02-06,upi,26.0,False,1,2025
BILL_0000446,USR_00008,broadband,1201.6,2025-02-15,2025-02-14,upi,-1.0,True,2,2025
BILL_0000447,USR_00008,broadband,1309.55,2025-03-13,,none,,False,3,2025
BILL_0000448,USR_00008,broadband,1018.75,2025-04-05,2025-04-04,upi,-1.0,True,4,2025
BILL_0000449,USR_00008,broadband,1025.02,2025-05-14,2025-05-12,upi,-2.0,True,5,2025
BILL_0000450,USR_00008,broadband,1055.72,2025-06-10,2025-06-09,upi,-1.0,True,6,2025
BILL_0000451,USR_00008,broadband,1378.99,2025-07-18,2025-07-18,upi,0.0,True,7,2025
BILL_0000452,USR_00008,broadband,1111.52,2025-08-14,2025-08-09,cash,-5.0,True,8,2025
BILL_0000453,USR_00008,broadband,1235.29,2025-09-23,2025-09-18,auto_debit,-5.0,True,9,2025
BILL_0000454,USR_00008,broadband,1155.8,2025-10-24,2025-10-24,upi,0.0,True,10,2025
BILL_0000455,USR_00008,broadband,1059.06,2025-11-14,2025-11-14,cash,0.0,True,11,2025
BILL_0000456,USR_00008,broadband,1108.98,2025-12-18,2026-01-09,upi,22.0,False,12,2025
BILL_0000457,USR_00008,mobile_recharge,1064.72,2025-01-06,2025-01-20,upi,14.0,False,1,2025
BILL_0000458,USR_00008,mobile_recharge,1104.92,2025-02-05,2025-02-16,cash,11.0,False,2,2025
BILL_0000459,USR_00008,mobile_recharge,1148.47,2025-03-22,2025-03-22,auto_debit,0.0,True,3,2025
BILL_0000460,USR_00008,mobile_recharge,1187.14,2025-04-09,2025-04-04,upi,-5.0,True,4,2025
BILL_0000461,USR_00008,mobile_recharge,946.16,2025-05-15,2025-05-10,upi,-5.0,True,5,2025
BILL_0000462,USR_00008,mobile_recharge,1249.35,2025-06-08,2025-06-24,upi,16.0,False,6,2025
BILL_0000463,USR_00008,mobile_recharge,1023.26,2025-07-16,2025-07-16,upi,0.0,True,7,2025
BILL_0000464,USR_00008,mobile_recharge,1021.01,2025-08-16,2025-08-28,cash,12.0,False,8,2025
BILL_0000465,USR_00008,mobile_recharge,1170.45,2025-09-14,2025-09-14,cash,0.0,True,9,2025
BILL_0000466,USR_00008,mobile_recharge,1199.59,2025-10-14,2025-10-31,upi,17.0,False,10,2025
BILL_0000467,USR_00008,mobile_recharge,1202.56,2025-11-15,2025-11-20,auto_debit,5.0,False,11,2025
BILL_0000468,USR_00008,mobile_recharge,1153.51,2025-12-24,2025-12-20,auto_debit,-4.0,True,12,2025
BILL_0000469,USR_00008,dth,684.28,2025-01-25,2025-02-22,upi,28.0,False,1,2025
BILL_0000470,USR_00008,dth,851.02,2025-02-19,2025-02-15,cash,-4.0,True,2,2025
BILL_0000471,USR_00008,dth,810.58,2025-03-07,2025-03-02,upi,-5.0,True,3,2025
BILL_0000472,USR_00008,dth,658.22,2025-04-09,2025-04-07,auto_debit,-2.0,True,4,2025
BILL_0000473,USR_00008,dth,770.04,2025-05-12,2025-05-10,upi,-2.0,True,5,2025
BILL_0000474,USR_00008,dth,932.42,2025-06-22,2025-06-22,auto_debit,0.0,True,6,2025
BILL_0000475,USR_00008,dth,823.17,2025-07-10,2025-07-10,upi,0.0,True,7,2025
BILL_0000476,USR_00008,dth,945.2,2025-08-05,2025-08-02,upi,-3.0,True,8,2025
BILL_0000477,USR_00008,dth,827.36,2025-09-15,2025-09-21,upi,6.0,False,9,2025
BILL_0000478,USR_00008,dth,846.54,2025-10-11,2025-10-06,upi,-5.0,True,10,2025
BILL_0000479,USR_00008,dth,970.51,2025-11-12,2025-11-09,upi,-3.0,True,11,2025
BILL_0000480,USR_00008,dth,894.14,2025-12-05,2025-12-07,upi,2.0,False,12,2025
BILL_0000481,USR_00009,electricity,2762.02,2025-01-08,2025-01-03,upi,-5.0,True,1,2025
BILL_0000482,USR_00009,electricity,2768.58,2025-02-13,2025-02-10,upi,-3.0,True,2,2025
BILL_0000483,USR_00009,electricity,2557.72,2025-03-10,2025-03-06,upi,-4.0,True,3,2025
BILL_0000484,USR_00009,electricity,3017.59,2025-04-25,2025-04-25,auto_debit,0.0,True,4,2025
BILL_0000485,USR_00009,electricity,2933.98,2025-05-11,2025-05-09,upi,-2.0,True,5,2025
BILL_0000486,USR_00009,electricity,3159.7,2025-06-23,2025-06-23,upi,0.0,True,6,2025
BILL_0000487,USR_00009,electricity,2798.87,2025-07-17,2025-07-12,upi,-5.0,True,7,2025
BILL_0000488,USR_00009,electricity,2811.61,2025-08-23,2025-08-22,auto_debit,-1.0,True,8,2025
BILL_0000489,USR_00009,electricity,2827.35,2025-09-15,2025-09-14,auto_debit,-1.0,True,9,2025
BILL_0000490,USR_00009,electricity,2358.36,2025-10-06,2025-10-05,upi,-1.0,True,10,2025
BILL_0000491,USR_00009,electricity,2830.64,2025-11-15,2025-11-12,cash,-3.0,True,11,2025
BILL_0000492,USR_00009,electricity,2147.01,2025-12-09,2025-12-28,upi,19.0,False,12,2025
BILL_0000493,USR_00009,rent,29597.48,2025-01-08,2025-01-08,cash,0.0,True,1,2025
BILL_0000494,USR_00009,rent,33011.61,2025-02-16,2025-02-11,auto_debit,-5.0,True,2,2025
BILL_0000495,USR_00009,rent,29807.68,2025-03-17,2025-03-13,upi,-4.0,True,3,2025
BILL_0000496,USR_00009,rent,25891.13,2025-04-12,2025-04-10,upi,-2.0,True,4,2025
BILL_0000497,USR_00009,rent,31194.75,2025-05-09,2025-05-05,upi,-4.0,True,5,2025
BILL_0000498,USR_00009,rent,33465.27,2025-06-06,2025-06-01,upi,-5.0,True,6,2025
BILL_0000499,USR_00009,rent,27929.93,2025-07-07,2025-07-05,upi,-2.0,True,7,2025
BILL_0000500,USR_00009,rent,31513.23,2025-08-15,2025-08-31,auto_debit,16.0,False,8,2025
BILL_0000501,USR_00009,rent,29068.6,2025-09-07,2025-09-05,upi,-2.0,True,9,2025
BILL_0000502,USR_00009,rent,34155.71,2025-10-14,2025-10-09,upi,-5.0,True,10,2025
BILL_0000503,USR_00009,rent,39215.55,2025-11-09,2025-11-16,upi,7.0,False,11,2025
BILL_0000504,USR_00009,rent,28818.75,2025-12-15,2025-12-13,upi,-2.0,True,12,2025
BILL_0000505,USR_00009,broadband,1583.22,2025-01-19,2025-01-15,upi,-4.0,True,1,2025
BILL_0000506,USR_00009,broadband,1948.14,2025-02-16,2025-02-12,cash,-4.0,True,2,2025
BILL_0000507,USR_00009,broadband,1823.96,2025-03-05,2025-03-05,upi,0.0,True,3,2025
BILL_0000508,USR_00009,broadband,2137.31,2025-04-20,2025-04-17,auto_debit,-3.0,True,4,2025
BILL_0000509,USR_00009,broadband,1722.44,2025-05-08,2025-05-03,auto_debit,-5.0,True,5,2025
BILL_0000510,USR_00009,broadband,1949.63,2025-06-15,2025-06-14,upi,-1.0,True,6,2025
BILL_0000511,USR_00009,broadband,1996.52,2025-07-15,2025-07-14,upi,-1.0,True,7,2025
BILL_0000512,USR_00009,broadband,1974.32,2025-08-20,2025-08-18,upi,-2.0,True,8,2025
BILL_0000513,USR_00009,broadband,1979.21,2025-09-09,2025-09-05,upi,-4.0,True,9,2025
BILL_0000514,USR_00009,broadband,2159.71,2025-10-07,2025-10-07,auto_debit,0.0,True,10,2025
BILL_0000515,USR_00009,broadband,2176.18,2025-11-18,2025-11-14,cash,-4.0,True,11,2025
BILL_0000516,USR_00009,broadband,1947.39,2025-12-24,2025-12-19,auto_debit,-5.0,True,12,2025
BILL_0000517,USR_00009,mobile_recharge,1270.15,2025-01-16,2025-01-11,cash,-5.0,True,1,2025
BILL_0000518,USR_00009,mobile_recharge,1393.34,2025-02-25,,none,,False,2,2025
BILL_0000519,USR_00009,mobile_recharge,1023.1,2025-03-12,2025-03-07,cash,-5.0,True,3,2025
BILL_0000520,USR_00009,mobile_recharge,1472.25,2025-04-22,2025-04-17,auto_debit,-5.0,True,4,2025
BILL_0000521,USR_00009,mobile_recharge,1176.49,2025-05-13,2025-05-08,cash,-5.0,True,5,2025
BILL_0000522,USR_00009,mobile_recharge,1205.2,2025-06-09,2025-06-08,auto_debit,-1.0,True,6,2025
BILL_0000523,USR_00009,mobile_recharge,1252.47,2025-07-23,2025-07-22,upi,-1.0,True,7,2025
BILL_0000524,USR_00009,mobile_recharge,1390.72,2025-08-23,2025-08-23,upi,0.0,True,8,2025
BILL_0000525,USR_00009,mobile_recharge,1318.71,2025-09-16,2025-09-16,cash,0.0,True,9,2025
BILL_0000526,USR_00009,mobile_recharge,1373.23,2025-10-18,2025-10-17,upi,-1.0,True,10,2025
BILL_0000527,USR_00009,mobile_recharge,1361.0,2025-11-20,2025-11-16,cash,-4.0,True,11,2025
BILL_0000528,USR_00009,mobile_recharge,1065.76,2025-12-21,2025-12-16,upi,-5.0,True,12,2025
